dev59_HR,dev60_SpO2,dev60_PI,dev59_PI,dev59_SpO2
85.0,84.0,4.6,48.0,83.0
85.0,84.0,4.6,48.0,83.0
85.0,84.0,4.6,48.0,83.0
85.0,84.0,4.6,48.0,83.0
85.0,84.0,5.0,48.0,83.0
85.0,84.0,5.0,48.0,83.0
86.0,84.0,5.3,56.0,83.0
86.0,84.0,5.3,56.0,83.0
86.0,84.0,5.6,56.0,83.0
86.0,84.0,5.6,56.0,83.0
86.0,84.0,6.0,59.0,83.0
86.0,84.0,6.0,59.0,83.0
86.0,84.0,6.3,59.0,83.0
86.0,84.0,6.3,59.0,83.0
87.0,84.0,6.3,55.0,83.0
87.0,84.0,6.3,55.0,83.0
87.0,84.0,6.4,55.0,83.0
87.0,84.0,6.4,55.0,83.0
87.0,84.0,6.6,61.0,83.0
87.0,84.0,6.6,61.0,83.0
87.0,84.0,6.6,61.0,83.0
87.0,84.0,6.6,61.0,83.0
87.0,84.0,6.7,59.0,83.0
87.0,84.0,6.7,59.0,83.0
87.0,84.0,6.8,59.0,83.0
87.0,84.0,6.8,59.0,83.0
87.0,84.0,6.8,41.0,83.0
87.0,84.0,6.8,41.0,83.0
87.0,84.0,6.7,41.0,83.0
87.0,84.0,6.7,41.0,83.0
86.0,84.0,6.1,28.0,83.0
86.0,84.0,6.1,28.0,83.0
86.0,84.0,4.4,28.0,83.0
86.0,84.0,4.4,28.0,83.0
85.0,84.0,4.1,28.0,83.0
85.0,84.0,4.1,28.0,83.0
85.0,84.0,4.1,28.0,83.0
85.0,84.0,4.1,28.0,83.0
85.0,84.0,3.9,28.0,83.0
85.0,84.0,3.9,28.0,83.0
85.0,84.0,3.6,28.0,83.0
85.0,84.0,3.6,28.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.5,35.0,83.0
85.0,84.0,3.7,35.0,83.0
85.0,84.0,3.7,35.0,83.0
85.0,84.0,3.8,38.0,83.0
85.0,84.0,3.8,38.0,83.0
85.0,84.0,4.2,38.0,83.0
85.0,84.0,4.2,38.0,83.0
85.0,84.0,4.5,36.0,83.0
85.0,84.0,4.5,36.0,83.0
85.0,84.0,4.7,36.0,83.0
85.0,84.0,4.7,36.0,83.0
85.0,84.0,4.7,36.0,83.0
85.0,84.0,4.7,36.0,83.0
85.0,85.0,4.7,36.0,83.0
85.0,85.0,4.7,36.0,83.0
86.0,85.0,4.7,35.0,83.0
86.0,85.0,4.7,35.0,83.0
86.0,85.0,4.6,35.0,83.0
86.0,85.0,4.6,35.0,83.0
85.0,85.0,4.6,45.0,83.0
85.0,85.0,4.6,45.0,83.0
85.0,85.0,4.6,45.0,83.0
85.0,85.0,4.6,45.0,83.0
85.0,85.0,4.6,49.0,83.0
85.0,85.0,4.6,49.0,83.0
85.0,85.0,4.8,49.0,83.0
85.0,85.0,4.8,49.0,83.0
85.0,85.0,5.0,49.0,83.0
85.0,85.0,5.0,49.0,83.0
85.0,85.0,5.4,49.0,83.0
85.0,85.0,5.4,49.0,83.0
85.0,85.0,5.7,49.0,83.0
85.0,85.0,5.7,49.0,83.0
85.0,85.0,6.1,49.0,83.0
85.0,85.0,6.1,53.0,83.0
85.0,85.0,6.1,53.0,83.0
85.0,85.0,6.1,53.0,83.0
85.0,85.0,6.3,53.0,83.0
85.0,85.0,6.3,53.0,83.0
84.0,85.0,6.4,49.0,83.0
84.0,85.0,6.4,49.0,83.0
84.0,84.0,6.4,49.0,83.0
84.0,84.0,6.4,49.0,83.0
84.0,84.0,6.3,56.0,83.0
84.0,84.0,6.3,56.0,83.0
84.0,84.0,6.2,56.0,83.0
84.0,84.0,6.2,56.0,83.0
85.0,84.0,6.2,58.0,83.0
85.0,84.0,6.2,58.0,83.0
85.0,84.0,6.2,58.0,83.0
85.0,84.0,6.2,58.0,83.0
85.0,84.0,6.3,52.0,83.0
85.0,84.0,6.3,52.0,83.0
85.0,84.0,6.4,52.0,83.0
85.0,84.0,6.4,52.0,83.0
85.0,84.0,6.6,46.0,83.0
85.0,84.0,6.6,46.0,83.0
85.0,84.0,6.6,46.0,83.0
85.0,84.0,6.6,46.0,83.0
85.0,84.0,6.6,40.0,83.0
85.0,84.0,6.6,40.0,83.0
85.0,84.0,6.5,40.0,83.0
85.0,84.0,6.5,40.0,83.0
84.0,84.0,5.7,42.0,83.0
84.0,84.0,5.7,42.0,83.0
84.0,84.0,5.7,42.0,83.0
84.0,84.0,5.7,42.0,83.0
83.0,84.0,5.4,43.0,83.0
83.0,84.0,5.4,43.0,83.0
83.0,84.0,5.2,43.0,83.0
83.0,84.0,5.2,43.0,83.0
83.0,84.0,5.2,49.0,83.0
83.0,84.0,5.2,49.0,83.0
83.0,84.0,5.2,49.0,83.0
83.0,84.0,5.2,49.0,83.0
83.0,84.0,5.3,52.0,83.0
83.0,84.0,5.3,52.0,83.0
83.0,84.0,5.4,52.0,83.0
83.0,84.0,5.4,52.0,83.0
84.0,84.0,5.6,49.0,83.0
84.0,84.0,5.6,49.0,83.0
84.0,84.0,5.6,49.0,83.0
84.0,84.0,5.6,49.0,83.0
85.0,84.0,6.1,51.0,83.0
85.0,84.0,6.1,51.0,83.0
85.0,84.0,6.2,51.0,83.0
85.0,84.0,6.2,51.0,83.0
85.0,84.0,6.1,48.0,83.0
85.0,84.0,6.1,48.0,83.0
85.0,84.0,6.1,48.0,83.0
85.0,84.0,6.1,48.0,83.0
84.0,84.0,6.1,47.0,83.0
84.0,84.0,6.1,47.0,83.0
84.0,84.0,6.1,47.0,83.0
84.0,84.0,6.1,47.0,83.0
83.0,84.0,6.1,42.0,82.0
83.0,84.0,6.1,42.0,82.0
83.0,84.0,6.0,42.0,82.0
83.0,84.0,6.0,42.0,82.0
82.0,84.0,5.9,43.0,82.0
82.0,84.0,5.9,43.0,82.0
82.0,84.0,5.7,43.0,82.0
82.0,84.0,5.7,43.0,82.0
82.0,84.0,5.7,52.0,82.0
82.0,84.0,5.7,52.0,82.0
82.0,84.0,5.7,52.0,82.0
82.0,84.0,5.7,52.0,82.0
84.0,84.0,5.6,52.0,82.0
84.0,84.0,5.6,52.0,82.0
84.0,84.0,5.7,52.0,82.0
84.0,84.0,5.7,52.0,82.0
84.0,84.0,6.1,59.0,83.0
84.0,84.0,6.1,59.0,83.0
84.0,84.0,6.6,59.0,83.0
84.0,84.0,6.6,59.0,83.0
83.0,84.0,6.6,49.0,83.0
83.0,84.0,6.6,49.0,83.0
83.0,84.0,6.7,49.0,83.0
83.0,84.0,6.7,49.0,83.0
82.0,84.0,6.7,48.0,83.0
82.0,84.0,6.7,48.0,83.0
82.0,84.0,6.4,48.0,83.0
82.0,84.0,6.4,48.0,83.0
81.0,84.0,6.3,47.0,83.0
81.0,84.0,6.3,47.0,83.0
81.0,84.0,6.1,47.0,83.0
81.0,84.0,6.1,47.0,83.0
81.0,84.0,6.1,50.0,83.0
81.0,84.0,6.1,50.0,83.0
81.0,84.0,6.0,50.0,83.0
81.0,84.0,6.0,50.0,83.0
81.0,84.0,6.0,50.0,83.0
81.0,84.0,6.0,50.0,83.0
81.0,84.0,6.1,50.0,83.0
81.0,84.0,6.1,53.0,83.0
81.0,84.0,6.3,53.0,83.0
81.0,84.0,6.3,53.0,83.0
81.0,84.0,6.3,53.0,83.0
81.0,84.0,6.3,53.0,83.0
81.0,84.0,6.5,47.0,83.0
81.0,84.0,6.5,47.0,83.0
81.0,84.0,6.6,47.0,83.0
81.0,84.0,6.6,47.0,83.0
80.0,84.0,6.5,45.0,82.0
80.0,84.0,6.5,45.0,82.0
80.0,84.0,6.3,45.0,82.0
80.0,84.0,6.3,45.0,82.0
79.0,84.0,6.1,48.0,82.0
79.0,84.0,6.1,48.0,82.0
79.0,84.0,6.1,48.0,82.0
79.0,84.0,6.1,48.0,82.0
80.0,84.0,6.0,50.0,82.0
80.0,84.0,6.0,50.0,82.0
80.0,84.0,6.0,50.0,82.0
80.0,84.0,6.0,50.0,82.0
80.0,84.0,6.3,54.0,82.0
80.0,84.0,6.3,54.0,82.0
80.0,84.0,6.5,54.0,82.0
80.0,84.0,6.5,54.0,82.0
81.0,84.0,6.8,57.0,82.0
81.0,84.0,6.8,57.0,82.0
81.0,84.0,6.8,57.0,82.0
81.0,84.0,7.2,57.0,82.0
82.0,84.0,7.2,63.0,82.0
82.0,84.0,7.3,63.0,82.0
82.0,84.0,7.3,63.0,82.0
82.0,84.0,7.4,63.0,82.0
83.0,84.0,7.4,52.0,82.0
83.0,84.0,7.5,52.0,82.0
83.0,84.0,7.5,52.0,82.0
83.0,84.0,7.5,52.0,82.0
82.0,84.0,7.5,43.0,83.0
82.0,84.0,7.5,43.0,83.0
82.0,84.0,7.5,43.0,83.0
82.0,84.0,7.0,43.0,83.0
82.0,84.0,7.0,51.0,83.0
82.0,84.0,6.4,51.0,83.0
82.0,84.0,6.4,51.0,83.0
82.0,84.0,6.2,51.0,83.0
83.0,84.0,6.2,44.0,83.0
83.0,84.0,6.1,44.0,83.0
83.0,84.0,6.1,44.0,83.0
83.0,84.0,6.1,44.0,83.0
84.0,84.0,6.1,43.0,83.0
84.0,84.0,5.9,43.0,83.0
84.0,84.0,5.9,43.0,83.0
84.0,84.0,5.9,43.0,83.0
85.0,84.0,5.9,47.0,83.0
85.0,84.0,5.9,47.0,83.0
85.0,84.0,5.9,47.0,83.0
85.0,84.0,5.9,47.0,83.0
86.0,84.0,5.9,44.0,83.0
86.0,84.0,6.0,44.0,83.0
86.0,84.0,6.0,44.0,83.0
86.0,84.0,6.0,44.0,83.0
89.0,84.0,6.0,49.0,83.0
89.0,84.0,6.0,49.0,83.0
89.0,84.0,6.0,49.0,83.0
89.0,84.0,6.1,49.0,83.0
90.0,84.0,6.1,44.0,83.0
90.0,84.0,6.1,44.0,83.0
90.0,84.0,6.1,44.0,83.0
90.0,84.0,6.1,44.0,83.0
94.0,84.0,6.1,40.0,83.0
94.0,84.0,5.8,40.0,83.0
94.0,84.0,5.8,40.0,83.0
94.0,84.0,5.8,40.0,83.0
95.0,84.0,5.8,28.0,83.0
95.0,84.0,5.4,28.0,83.0
95.0,84.0,5.4,28.0,83.0
95.0,84.0,4.4,28.0,83.0
96.0,84.0,4.4,31.0,83.0
96.0,84.0,4.2,31.0,83.0
96.0,84.0,4.2,31.0,83.0
96.0,84.0,3.9,31.0,83.0
98.0,84.0,3.9,26.0,83.0
98.0,84.0,3.6,26.0,83.0
98.0,84.0,3.6,26.0,83.0
98.0,84.0,3.6,26.0,83.0
98.0,84.0,3.6,22.0,82.0
98.0,84.0,3.4,22.0,82.0
98.0,84.0,3.4,22.0,82.0
98.0,84.0,3.1,22.0,82.0
96.0,84.0,3.1,23.0,82.0
96.0,84.0,2.9,23.0,82.0
96.0,84.0,2.9,23.0,82.0
96.0,84.0,2.6,23.0,82.0
94.0,84.0,2.6,22.0,82.0
94.0,84.0,2.6,22.0,82.0
94.0,84.0,2.6,22.0,82.0
94.0,84.0,2.5,22.0,82.0
94.0,84.0,2.5,22.0,82.0
94.0,84.0,2.5,22.0,82.0
94.0,84.0,2.5,22.0,82.0
92.0,84.0,2.5,25.0,83.0
92.0,84.0,2.5,25.0,83.0
92.0,84.0,2.5,25.0,83.0
92.0,84.0,2.7,25.0,83.0
92.0,84.0,2.7,25.0,83.0
90.0,84.0,3.1,31.0,83.0
90.0,84.0,3.1,31.0,83.0
90.0,84.0,3.1,31.0,83.0
90.0,84.0,3.1,31.0,83.0
90.0,84.0,3.4,31.0,83.0
90.0,84.0,3.4,31.0,83.0
90.0,84.0,3.7,31.0,83.0
90.0,84.0,3.7,31.0,83.0
89.0,84.0,3.9,40.0,82.0
89.0,84.0,3.9,40.0,82.0
89.0,84.0,4.1,40.0,82.0
89.0,84.0,4.1,40.0,82.0
89.0,84.0,4.1,38.0,82.0
89.0,84.0,4.1,38.0,82.0
89.0,84.0,4.5,38.0,82.0
89.0,84.0,4.5,38.0,82.0
88.0,84.0,4.6,35.0,81.0
88.0,84.0,4.6,35.0,81.0
88.0,84.0,4.6,35.0,81.0
88.0,84.0,4.6,35.0,81.0
87.0,83.0,4.7,42.0,81.0
87.0,83.0,4.7,42.0,81.0
87.0,83.0,4.7,42.0,81.0
87.0,83.0,4.7,42.0,81.0
86.0,83.0,4.7,41.0,81.0
86.0,83.0,4.7,41.0,81.0
86.0,82.0,4.7,41.0,81.0
86.0,82.0,4.7,41.0,81.0
86.0,81.0,4.8,49.0,80.0
86.0,81.0,4.8,49.0,80.0
86.0,81.0,5.1,49.0,80.0
86.0,81.0,5.1,49.0,80.0
86.0,81.0,5.5,52.0,80.0
86.0,81.0,5.5,52.0,80.0
86.0,81.0,5.8,52.0,80.0
86.0,81.0,5.8,52.0,80.0
86.0,81.0,5.8,52.0,80.0
86.0,81.0,5.8,52.0,80.0
86.0,81.0,6.0,52.0,80.0
86.0,81.0,6.0,52.0,80.0
86.0,81.0,6.2,52.0,79.0
86.0,81.0,6.2,52.0,79.0
86.0,81.0,6.4,52.0,79.0
86.0,80.0,6.6,52.0,79.0
85.0,80.0,6.6,56.0,79.0
85.0,80.0,6.7,56.0,79.0
85.0,80.0,6.7,56.0,79.0
85.0,80.0,6.7,56.0,79.0
84.0,80.0,6.7,54.0,79.0
84.0,80.0,6.7,54.0,79.0
84.0,80.0,6.7,54.0,79.0
84.0,80.0,6.7,54.0,79.0
84.0,80.0,6.7,61.0,79.0
84.0,80.0,6.7,61.0,79.0
84.0,80.0,6.7,61.0,79.0
84.0,80.0,6.7,61.0,79.0
84.0,80.0,6.7,63.0,79.0
84.0,80.0,6.9,63.0,79.0
84.0,80.0,6.9,63.0,79.0
84.0,80.0,6.9,63.0,79.0
84.0,80.0,6.9,57.0,79.0
84.0,80.0,7.2,57.0,79.0
84.0,80.0,7.2,57.0,79.0
84.0,80.0,7.4,57.0,79.0
85.0,80.0,7.4,74.0,79.0
85.0,80.0,7.4,74.0,79.0
85.0,80.0,7.4,74.0,79.0
85.0,80.0,7.5,74.0,79.0
83.0,80.0,7.5,68.0,79.0
83.0,80.0,7.5,68.0,79.0
83.0,80.0,7.5,68.0,79.0
83.0,80.0,7.5,68.0,79.0
84.0,80.0,7.5,70.0,79.0
84.0,80.0,7.5,70.0,79.0
84.0,80.0,7.5,70.0,79.0
84.0,80.0,7.5,70.0,79.0
84.0,80.0,7.5,70.0,78.0
84.0,80.0,7.6,70.0,78.0
84.0,80.0,7.6,70.0,78.0
84.0,80.0,7.8,70.0,78.0
85.0,80.0,7.8,69.0,78.0
85.0,80.0,8.0,69.0,78.0
85.0,80.0,8.0,69.0,78.0
85.0,80.0,8.0,69.0,78.0
86.0,80.0,8.0,71.0,78.0
86.0,80.0,7.9,71.0,78.0
86.0,80.0,7.9,71.0,78.0
86.0,79.0,7.8,71.0,78.0
85.0,79.0,7.8,71.0,78.0
85.0,79.0,7.5,71.0,78.0
85.0,79.0,7.5,71.0,78.0
85.0,79.0,7.5,71.0,78.0
85.0,79.0,7.5,71.0,78.0
85.0,78.0,7.3,71.0,78.0
85.0,78.0,7.3,71.0,78.0
85.0,78.0,7.3,64.0,77.0
85.0,78.0,7.2,64.0,77.0
85.0,78.0,7.2,64.0,77.0
85.0,78.0,7.1,64.0,77.0
85.0,78.0,7.1,64.0,77.0
85.0,78.0,6.9,64.0,77.0
85.0,78.0,6.9,64.0,77.0
85.0,78.0,7.0,64.0,77.0
85.0,78.0,7.0,64.0,77.0
85.0,78.0,7.0,71.0,76.0
85.0,78.0,7.0,71.0,76.0
85.0,78.0,7.1,71.0,76.0
85.0,78.0,7.1,71.0,76.0
86.0,78.0,7.3,76.0,76.0
86.0,78.0,7.3,76.0,76.0
86.0,78.0,7.6,76.0,76.0
86.0,78.0,7.6,76.0,76.0
86.0,78.0,7.8,71.0,76.0
86.0,78.0,7.8,71.0,76.0
86.0,78.0,7.9,71.0,76.0
86.0,78.0,7.9,71.0,76.0
86.0,78.0,7.9,77.0,76.0
86.0,78.0,7.9,77.0,76.0
86.0,78.0,8.1,77.0,76.0
86.0,78.0,8.1,77.0,76.0
86.0,78.0,8.2,75.0,76.0
86.0,78.0,8.2,75.0,76.0
86.0,78.0,8.3,75.0,76.0
86.0,78.0,8.3,75.0,76.0
86.0,78.0,8.4,73.0,77.0
86.0,78.0,8.4,73.0,77.0
86.0,78.0,8.5,73.0,77.0
86.0,78.0,8.5,73.0,77.0
86.0,78.0,8.5,66.0,77.0
86.0,78.0,8.5,66.0,77.0
86.0,78.0,8.5,66.0,77.0
86.0,78.0,8.5,66.0,77.0
87.0,78.0,7.9,64.0,77.0
87.0,78.0,7.9,64.0,77.0
87.0,78.0,7.4,64.0,77.0
87.0,78.0,7.4,64.0,77.0
87.0,78.0,7.2,60.0,77.0
87.0,78.0,7.2,60.0,77.0
87.0,78.0,7.2,60.0,77.0
87.0,78.0,7.2,60.0,77.0
87.0,78.0,7.0,60.0,76.0
87.0,78.0,7.0,60.0,76.0
87.0,78.0,6.8,60.0,76.0
87.0,78.0,6.8,60.0,76.0
87.0,78.0,6.8,68.0,76.0
87.0,78.0,6.8,68.0,76.0
87.0,78.0,6.8,68.0,76.0
87.0,78.0,6.8,68.0,76.0
87.0,78.0,6.8,63.0,76.0
87.0,78.0,6.8,63.0,76.0
87.0,78.0,6.8,63.0,76.0
87.0,78.0,6.8,63.0,76.0
86.0,78.0,6.7,66.0,76.0
86.0,78.0,6.7,66.0,76.0
86.0,78.0,6.9,66.0,76.0
86.0,78.0,6.9,66.0,76.0
86.0,78.0,7.3,66.0,76.0
86.0,78.0,7.3,66.0,76.0
86.0,78.0,7.5,66.0,76.0
86.0,78.0,7.5,66.0,76.0
86.0,78.0,7.6,74.0,76.0
86.0,78.0,7.6,74.0,76.0
86.0,78.0,7.5,74.0,76.0
86.0,78.0,7.5,74.0,76.0
87.0,78.0,7.7,51.0,76.0
87.0,78.0,7.7,51.0,76.0
87.0,78.0,7.7,51.0,76.0
87.0,78.0,7.7,51.0,76.0
87.0,78.0,6.9,37.0,76.0
87.0,78.0,6.9,37.0,76.0
87.0,78.0,6.0,37.0,76.0
87.0,78.0,6.0,37.0,76.0
85.0,78.0,5.6,36.0,76.0
85.0,78.0,5.6,36.0,76.0
85.0,78.0,5.0,36.0,76.0
85.0,78.0,5.0,36.0,76.0
84.0,78.0,5.2,39.0,76.0
84.0,78.0,5.2,39.0,76.0
84.0,78.0,4.8,39.0,76.0
84.0,78.0,4.8,39.0,76.0
85.0,78.0,4.6,41.0,76.0
85.0,78.0,4.6,41.0,76.0
85.0,78.0,4.6,41.0,76.0
85.0,78.0,4.6,41.0,76.0
85.0,78.0,5.0,36.0,76.0
85.0,78.0,5.0,36.0,76.0
85.0,78.0,5.0,36.0,76.0
85.0,78.0,5.0,36.0,76.0
85.0,78.0,5.1,44.0,76.0
85.0,78.0,5.1,44.0,76.0
85.0,78.0,5.2,44.0,76.0
85.0,78.0,5.2,44.0,76.0
85.0,78.0,5.2,44.0,76.0
85.0,78.0,5.2,44.0,76.0
85.0,78.0,5.2,44.0,76.0
85.0,78.0,5.2,51.0,76.0
85.0,78.0,5.2,51.0,76.0
85.0,78.0,5.2,51.0,76.0
85.0,78.0,5.5,51.0,76.0
85.0,78.0,5.5,51.0,76.0
85.0,78.0,5.8,51.0,76.0
85.0,78.0,5.8,51.0,76.0
85.0,78.0,6.2,51.0,76.0
85.0,78.0,6.2,51.0,76.0
88.0,78.0,6.5,46.0,76.0
88.0,78.0,6.5,46.0,76.0
88.0,78.0,6.6,46.0,76.0
88.0,78.0,6.6,46.0,76.0
88.0,78.0,6.6,40.0,76.0
88.0,78.0,6.6,40.0,76.0
88.0,78.0,6.1,40.0,76.0
88.0,78.0,6.1,40.0,76.0
87.0,78.0,6.0,46.0,76.0
87.0,78.0,6.0,46.0,76.0
87.0,78.0,5.5,46.0,76.0
87.0,78.0,5.5,46.0,76.0
87.0,77.0,5.3,45.0,75.0
87.0,77.0,5.3,45.0,75.0
87.0,77.0,5.2,45.0,75.0
87.0,77.0,5.2,45.0,75.0
87.0,77.0,5.2,47.0,75.0
87.0,77.0,5.2,47.0,75.0
87.0,77.0,5.5,47.0,75.0
87.0,77.0,5.5,47.0,75.0
87.0,77.0,5.7,56.0,75.0
87.0,77.0,5.7,56.0,75.0
87.0,77.0,5.8,56.0,75.0
87.0,77.0,5.8,56.0,75.0
87.0,77.0,5.9,53.0,75.0
87.0,77.0,5.9,53.0,75.0
87.0,77.0,6.2,53.0,75.0
87.0,77.0,6.2,53.0,75.0
87.0,77.0,6.2,49.0,75.0
87.0,77.0,6.2,49.0,75.0
87.0,77.0,6.4,49.0,75.0
87.0,77.0,6.4,49.0,75.0
86.0,77.0,6.5,53.0,75.0
86.0,77.0,6.5,53.0,75.0
86.0,77.0,6.4,53.0,75.0
86.0,77.0,6.4,53.0,75.0
87.0,77.0,6.4,58.0,74.0
87.0,77.0,6.4,58.0,74.0
87.0,76.0,6.4,58.0,74.0
87.0,76.0,6.4,58.0,74.0
87.0,76.0,6.4,61.0,74.0
87.0,76.0,6.4,61.0,74.0
87.0,76.0,6.6,61.0,74.0
87.0,76.0,6.6,61.0,74.0
87.0,76.0,6.9,73.0,74.0
87.0,76.0,6.9,73.0,74.0
87.0,76.0,7.3,73.0,74.0
87.0,76.0,7.3,73.0,74.0
87.0,76.0,7.6,68.0,74.0
87.0,76.0,7.6,68.0,74.0
87.0,76.0,7.6,68.0,74.0
87.0,76.0,7.6,68.0,74.0
87.0,76.0,7.8,76.0,74.0
87.0,76.0,7.8,76.0,74.0
87.0,76.0,8.0,76.0,74.0
87.0,76.0,8.0,76.0,74.0
87.0,76.0,8.3,75.0,74.0
87.0,76.0,8.3,75.0,74.0
87.0,75.0,8.4,75.0,74.0
87.0,75.0,8.4,75.0,74.0
88.0,75.0,8.4,70.0,73.0
88.0,75.0,8.4,70.0,73.0
88.0,75.0,8.6,70.0,73.0
88.0,75.0,8.6,70.0,73.0
87.0,75.0,8.6,69.0,73.0
87.0,75.0,8.6,69.0,73.0
87.0,75.0,8.4,69.0,73.0
87.0,75.0,8.4,69.0,73.0
86.0,75.0,7.8,63.0,73.0
86.0,75.0,7.8,63.0,73.0
86.0,75.0,7.2,63.0,73.0
86.0,75.0,7.2,63.0,73.0
86.0,75.0,7.2,57.0,73.0
86.0,75.0,7.2,57.0,73.0
86.0,75.0,7.0,57.0,73.0
86.0,75.0,7.0,57.0,73.0
87.0,75.0,6.6,49.0,73.0
87.0,75.0,6.6,49.0,73.0
87.0,75.0,6.5,49.0,73.0
87.0,75.0,6.5,49.0,73.0
88.0,75.0,5.9,39.0,73.0
88.0,75.0,5.9,39.0,73.0
88.0,75.0,6.0,39.0,73.0
88.0,75.0,6.0,39.0,73.0
89.0,75.0,6.0,36.0,73.0
89.0,75.0,6.0,36.0,73.0
89.0,75.0,5.8,36.0,73.0
89.0,75.0,5.8,36.0,73.0
89.0,75.0,5.3,36.0,73.0
89.0,75.0,5.3,36.0,73.0
89.0,75.0,5.1,36.0,73.0
89.0,75.0,5.1,37.0,72.0
89.0,75.0,5.0,37.0,72.0
89.0,75.0,5.0,37.0,72.0
89.0,75.0,5.1,37.0,72.0
89.0,75.0,5.1,37.0,72.0
89.0,75.0,5.1,37.0,72.0
89.0,75.0,5.1,37.0,72.0
89.0,75.0,5.3,37.0,72.0
89.0,75.0,5.3,37.0,72.0
91.0,75.0,5.4,42.0,72.0
91.0,75.0,5.4,42.0,72.0
91.0,75.0,5.6,42.0,72.0
91.0,75.0,5.6,42.0,72.0
91.0,75.0,5.7,40.0,72.0
91.0,75.0,5.7,40.0,72.0
91.0,75.0,5.7,40.0,72.0
91.0,75.0,5.7,40.0,72.0
91.0,75.0,5.7,50.0,73.0
91.0,75.0,5.7,50.0,73.0
91.0,75.0,5.6,50.0,73.0
91.0,75.0,5.6,50.0,73.0
91.0,75.0,5.5,52.0,73.0
91.0,75.0,5.5,52.0,73.0
91.0,75.0,5.5,52.0,73.0
91.0,75.0,5.5,52.0,73.0
90.0,75.0,5.5,59.0,73.0
90.0,75.0,5.5,59.0,73.0
90.0,75.0,6.1,59.0,73.0
90.0,75.0,6.1,59.0,73.0
91.0,75.0,6.1,69.0,73.0
91.0,75.0,6.1,69.0,73.0
91.0,75.0,6.5,69.0,73.0
91.0,75.0,6.5,69.0,73.0
91.0,75.0,6.9,67.0,72.0
91.0,75.0,6.9,67.0,72.0
91.0,75.0,7.4,67.0,72.0
91.0,75.0,7.4,67.0,72.0
90.0,75.0,7.8,74.0,72.0
90.0,75.0,7.8,74.0,72.0
90.0,75.0,7.9,74.0,72.0
90.0,75.0,7.9,74.0,72.0
90.0,75.0,8.1,79.0,72.0
90.0,75.0,8.1,79.0,72.0
90.0,75.0,8.2,79.0,72.0
90.0,75.0,8.2,79.0,72.0
89.0,74.0,8.2,76.0,72.0
89.0,74.0,8.2,76.0,72.0
89.0,74.0,8.2,76.0,72.0
89.0,74.0,8.2,76.0,72.0
87.0,74.0,8.2,61.0,72.0
87.0,74.0,8.1,61.0,72.0
87.0,74.0,8.1,61.0,72.0
87.0,74.0,7.8,61.0,72.0
86.0,74.0,7.8,66.0,72.0
86.0,74.0,7.3,66.0,72.0
86.0,74.0,7.3,66.0,72.0
86.0,74.0,7.1,66.0,72.0
86.0,74.0,7.1,70.0,71.0
86.0,73.0,7.1,70.0,71.0
86.0,73.0,7.1,70.0,71.0
86.0,73.0,7.1,70.0,71.0
87.0,73.0,7.1,72.0,71.0
87.0,73.0,7.3,72.0,71.0
87.0,73.0,7.3,72.0,71.0
87.0,73.0,7.8,72.0,71.0
87.0,73.0,7.8,72.0,71.0
87.0,73.0,8.0,72.0,71.0
87.0,73.0,8.0,72.0,71.0
87.0,73.0,8.1,72.0,71.0
86.0,73.0,8.1,81.0,71.0
86.0,73.0,8.4,81.0,71.0
86.0,73.0,8.4,81.0,71.0
86.0,73.0,8.4,81.0,71.0
85.0,73.0,8.4,82.0,71.0
85.0,73.0,8.5,82.0,71.0
85.0,73.0,8.5,82.0,71.0
85.0,73.0,8.6,82.0,71.0
85.0,73.0,8.6,56.0,71.0
85.0,73.0,8.6,56.0,71.0
85.0,73.0,8.6,56.0,71.0
85.0,73.0,8.5,56.0,71.0
85.0,73.0,8.5,45.0,71.0
85.0,73.0,6.3,45.0,71.0
85.0,73.0,6.3,45.0,71.0
85.0,73.0,6.2,45.0,71.0
85.0,73.0,6.2,41.0,71.0
85.0,73.0,5.9,41.0,71.0
85.0,73.0,5.9,41.0,71.0
85.0,74.0,5.7,41.0,71.0
86.0,74.0,5.7,47.0,71.0
86.0,74.0,5.5,47.0,71.0
86.0,74.0,5.5,47.0,71.0
86.0,74.0,5.4,47.0,71.0
86.0,74.0,5.4,54.0,71.0
86.0,74.0,5.4,54.0,71.0
86.0,74.0,5.4,54.0,71.0
86.0,74.0,5.4,54.0,71.0
86.0,74.0,5.4,54.0,71.0
86.0,74.0,5.5,54.0,71.0
86.0,74.0,5.5,54.0,71.0
85.0,74.0,5.5,64.0,71.0
85.0,74.0,6.2,64.0,71.0
85.0,74.0,6.2,64.0,71.0
85.0,74.0,6.7,64.0,71.0
85.0,74.0,6.7,64.0,71.0
85.0,74.0,7.5,64.0,71.0
85.0,74.0,7.5,64.0,71.0
85.0,74.0,7.5,64.0,71.0
85.0,74.0,7.5,64.0,71.0
87.0,73.0,7.9,66.0,71.0
87.0,73.0,7.9,66.0,71.0
87.0,73.0,8.1,66.0,71.0
87.0,73.0,8.1,66.0,71.0
87.0,73.0,7.8,71.0,71.0
87.0,73.0,7.8,71.0,71.0
87.0,73.0,7.6,71.0,71.0
87.0,73.0,7.6,71.0,71.0
